BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
400;29.140219;0.574563;4.115859
401;29.119293;0.555334;4.075564
402;29.029669;0.555162;3.793399
403;29.077234;0.585891;3.996663
404;29.105221;0.607683;4.036845
405;29.565012;0.594605;4.489152
406;29.431341;0.588803;4.342793
407;29.207535;0.661248;4.634867
408;29.271631;0.570659;4.246647
409;29.234264;0.634886;4.124902
410;29.313486;0.669862;4.595651
411;29.350071;0.925120;5.113564
412;29.279089;0.555066;3.940310
413;29.335821;0.555270;4.001779
414;29.292465;0.555034;4.461424
415;29.262074;0.600726;4.701155
416;29.514261;0.665011;4.512383
417;29.194965;0.695123;4.604736
418;29.324219;0.703376;4.697978
419;29.498264;0.613430;4.688640
420;29.307562;0.783981;4.845178
421;29.157894;0.596032;4.057145
422;29.059912;0.958474;4.688368
423;29.038174;0.615376;3.933709
424;29.090759;0.746346;4.472106
425;29.285015;0.662931;4.525555
426;29.129364;0.804394;4.736138
427;29.078705;0.630342;4.039721
428;29.105459;0.637696;4.166698
429;29.063671;0.693238;3.993062
430;29.090458;0.674307;4.585293
431;29.145990;0.653270;4.378368
432;29.418772;0.621987;4.500298
433;29.334982;0.741776;4.557888
434;29.199057;0.632026;4.420448
435;29.111654;0.596426;4.206304
436;29.240696;0.749866;4.598464
437;29.036072;0.629584;4.251677
438;29.089619;0.827478;4.383562
439;29.290274;0.696400;4.577775
440;29.230474;0.782413;4.636912
441;29.015476;0.663280;4.581721
442;29.196621;0.631376;4.162711
443;29.071186;0.769059;4.395158
444;29.068569;0.634557;3.981466
445;29.038807;0.891965;4.518691
446;29.068903;0.743805;4.426739
447;29.071909;0.760509;4.423245
448;29.051159;0.656387;4.224960
449;29.031143;0.810003;4.392972
450;29.037664;0.808755;4.213911
451;29.174643;0.841795;4.632815
452;29.080179;0.699059;4.278464
453;29.299204;0.716390;4.642138
454;29.058889;0.955002;4.393843
455;29.068903;0.805638;4.228403
456;29.151911;0.815434;4.483475
457;29.081799;0.772541;4.360762
458;29.210541;0.638141;4.124179
459;29.116375;0.918605;4.698951
460;29.173862;0.839005;4.738899
461;29.081320;0.712550;4.265613
462;29.146261;0.637869;4.307639
463;29.046986;0.845069;4.812841
464;29.042353;0.723149;4.409789
465;29.050320;0.895024;4.518522
466;29.254948;0.887021;4.662317
467;29.270069;0.905875;4.521146
468;29.078192;0.833389;4.758041
469;29.049719;0.713258;4.279703
470;28.999660;0.779085;4.331085
471;28.987247;0.856605;4.551280
472;29.168060;0.762381;4.477305
473;29.139317;0.823005;4.293191
474;29.077291;0.735539;4.719665
475;29.300137;0.747062;4.678627
476;29.073263;0.805136;4.435149
477;29.384079;0.769376;4.492224
478;29.261414;0.637942;4.403923
479;29.139618;0.748822;4.280032
480;29.095392;0.637594;4.102029
481;29.219049;0.679354;4.293069
482;29.064905;0.815654;4.485414
483;29.127140;0.679824;4.302823
484;29.053417;0.679629;4.190352
485;29.330051;0.782394;4.798343
486;29.141541;0.679395;4.421546
487;29.109100;0.759331;4.108102
488;29.112228;0.766208;4.854963
489;29.069744;0.781085;4.516259
490;29.222569;0.731325;4.673936
491;29.054983;0.699341;4.019676
492;29.097919;0.858954;4.472157
493;29.036671;0.764947;4.176167
494;29.331161;0.836765;4.470701
495;29.164480;0.937030;4.647530
496;29.193615;0.754323;4.716867
497;29.265289;0.767648;4.398705
498;29.101614;0.783613;4.330464
499;29.121307;1.058154;4.869472
500;29.199329;0.627174;4.129478
501;29.165771;0.795709;4.697315
502;29.005106;0.671568;4.323916
503;29.145868;0.708010;4.361066
504;29.070648;0.761526;4.242345
505;29.141933;0.564230;3.931974
506;29.073742;0.546666;4.126157
507;29.143497;0.673888;4.510528
508;29.104712;0.595331;4.062692
509;29.043798;0.766902;4.446765
510;29.183481;0.770912;4.446445
511;29.099176;0.660304;4.615178
512;29.245235;0.620890;4.501805
513;29.085651;0.768006;4.388663
514;29.233059;0.646368;4.485965
515;29.059011;0.673475;4.385337
516;29.168087;0.601050;4.091562
517;29.247879;0.582669;4.261878
518;29.106485;0.632998;4.391450
519;29.147043;0.582618;4.409955
520;29.190487;0.583110;4.316560
521;29.066946;0.655757;4.380432
522;29.283243;0.714899;4.250407
523;29.202784;0.706349;4.669891
524;29.135828;0.616435;4.356071
525;29.132761;0.728787;4.168813
526;29.200169;0.727405;4.545926
527;29.403681;0.699606;4.444663
528;29.075851;0.691456;4.401770
529;29.143885;0.771693;4.356944
530;29.120167;0.646784;4.412704
531;28.999241;0.582781;4.008119
532;29.019236;0.666768;4.053271
533;29.108410;0.582762;4.445610
534;29.058411;0.727750;4.621123
535;29.178219;0.582797;4.151668
536;29.237965;0.600890;4.197312
537;29.034958;0.600438;4.211919
538;29.243433;0.659142;4.400931
539;29.192081;0.582774;4.316874
540;29.059946;0.804474;4.201312
541;29.196619;0.684422;4.555779
542;29.048788;0.582557;4.251321
543;29.034689;0.582624;4.270419
544;29.114542;0.684762;4.403018
545;29.087152;0.736483;4.291200
546;29.179485;0.650547;4.217511
547;29.085501;0.793686;4.569072
548;29.098816;0.722941;4.419530
549;29.261805;0.651408;4.372182
550;29.157837;0.659302;4.447280
551;29.202450;0.631859;4.124608
552;29.200983;0.831728;4.720307
553;29.053659;0.647514;4.401948
554;29.134115;0.780640;4.679267
555;29.099964;0.694326;4.392573
556;29.091991;0.633994;4.230880
557;28.992025;0.655894;4.187165
558;29.270611;0.615142;4.300550
559;29.082489;0.737101;4.357165
560;29.159491;0.685050;4.305344
561;29.106155;0.700326;4.418874
562;29.236729;0.749206;4.537760
563;29.268148;0.692982;4.440960
564;29.151913;0.615616;4.515101
565;29.295206;0.720707;4.515747
566;29.157864;0.679846;4.578816
567;29.237751;0.684102;4.317498
568;29.151974;0.754202;4.374992
569;29.271002;0.781907;4.784861
570;29.209400;0.715539;4.310790
571;29.051403;0.636358;4.434681
572;29.321362;0.651526;4.341805
573;29.270309;0.725821;4.169879
574;29.139648;0.687523;4.405478
575;29.242168;0.676874;4.406192
576;29.034298;0.653296;4.345555
577;29.121395;0.832080;4.693299
578;29.195658;0.669760;4.062742
579;29.093317;0.803280;4.323731
580;29.104080;0.742954;4.434538
581;29.177465;0.839162;4.227209
582;29.093952;0.787523;4.343322
583;29.094036;0.693974;4.208832
584;29.097164;0.681987;4.173369
585;29.195480;0.696326;4.324327
586;29.106121;0.797194;4.515085
587;29.011658;0.648685;4.419546
588;29.124918;0.686307;4.299536
589;29.052067;0.859049;4.462890
590;29.319677;0.668333;4.630919
591;29.081409;0.721110;4.353424
592;29.218327;0.879555;4.489945
593;29.138987;0.666544;4.590682
594;29.151855;0.742064;4.112499
595;29.349354;0.977072;4.798742
596;29.074703;0.904794;4.591795
597;29.291656;0.815952;4.704605
598;29.002609;0.648397;4.228074
599;29.040161;0.806186;4.555149
600;29.469616;0.673843;4.494144
601;29.157894;1.157846;4.803638
602;29.051825;0.733120;4.426516
603;29.521778;0.666506;4.731821
604;29.279812;0.665280;4.405740
605;29.593241;0.793501;4.601943
606;29.253565;0.978662;4.908131
607;29.297159;0.691232;4.544042
608;29.300648;0.648858;4.564368
609;29.128162;0.735034;4.407859
610;29.061356;0.680589;4.154265
611;29.280111;0.721258;4.287735
612;29.266882;0.681107;4.384953
613;29.219799;0.725718;4.376986
614;29.200077;0.760752;4.295312
615;29.130718;0.681126;4.513228
616;29.562305;0.680464;4.418317
617;29.013519;0.791971;4.054147
618;29.325720;0.739254;4.215197
619;29.099512;0.718179;4.167766
620;29.093136;0.795216;4.097008
621;29.504038;0.854454;4.879091
622;29.464413;0.883318;4.604598
623;29.299658;0.733654;4.360893
624;29.080328;0.771555;4.245337
625;29.227798;0.753383;4.465773
626;29.315466;0.800662;4.174941
627;29.375809;0.970896;5.219206
628;29.416306;0.703792;4.215834
629;29.334650;0.699565;4.762233
630;31.550797;0.822288;4.648358
631;30.396921;0.700691;4.229274
632;29.668167;0.680403;4.264704
633;30.330685;0.785363;4.447670
