BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
819;3.491670;0.148627;2.629642
820;3.308121;0.148054;2.641783
821;3.308422;0.148195;2.647616
822;3.289872;0.148096;2.600371
823;3.450541;0.162854;2.690451
824;3.312932;0.148077;2.528362
825;3.334428;0.148202;2.672055
826;3.296757;0.162470;2.570509
827;3.291255;0.148323;2.693017
828;3.300665;0.148016;2.594874
829;3.521796;0.148038;2.685107
830;3.311429;0.148093;2.576064
831;3.344591;0.148109;2.615197
832;3.286204;0.148067;2.535779
833;3.333527;0.178890;2.602870
834;3.303762;0.172240;2.566205
835;3.331332;0.151142;2.582192
836;3.289842;0.151408;2.552083
837;3.422911;0.151242;2.607181
838;3.304393;0.151107;2.556176
839;3.332776;0.151094;2.618521
840;3.314165;0.150947;2.581475
841;3.310347;0.151168;2.543466
842;3.279319;0.151059;2.534774
843;3.320960;0.150963;2.564950
844;3.286324;0.151059;2.565680
845;3.310827;0.173558;2.576742
846;3.383435;0.151130;2.572381
847;3.292818;0.151046;2.544086
848;3.298801;0.151040;2.564810
849;3.310076;0.151030;2.518970
850;3.281634;0.151062;2.522029
851;3.283348;0.151184;2.561411
852;3.301387;0.151197;2.647133
853;3.289331;0.151261;2.555808
854;3.332083;0.166762;2.789069
855;3.284070;0.151254;2.535021
856;3.350243;0.151142;2.667754
857;3.282806;0.151002;2.514806
858;3.306919;0.151027;2.610746
859;3.282867;0.151219;2.549657
860;3.413471;0.151002;2.637283
861;3.298350;0.151146;2.597501
862;3.330791;0.151190;2.647421
863;3.284640;0.151203;2.518893
864;3.290984;0.150944;2.591552
865;3.300304;0.155232;2.561293
866;3.306979;0.155299;2.631094
867;3.295224;0.155366;2.527338
868;3.418101;0.155424;2.754118
869;3.304033;0.155254;2.548003
870;3.293540;0.155299;2.639174
871;3.286474;0.155312;2.538883
872;3.311309;0.155440;2.563171
873;3.303972;0.155075;2.524445
874;3.291736;0.155421;2.575542
875;3.281844;0.170461;2.565987
876;3.349251;0.155286;2.629485
877;3.292398;0.155472;2.546448
878;3.451533;0.155203;2.621411
879;3.278597;0.155306;2.544266
880;3.290894;0.155347;2.639338
881;3.294141;0.155491;2.551661
882;3.294743;0.169654;2.580790
883;3.293781;0.155296;2.607360
884;3.295765;0.155216;2.619885
885;3.314014;0.155501;2.609632
886;3.301116;0.155485;2.516368
887;3.287917;0.155475;2.561184
888;3.286053;0.155587;2.592749
889;3.292608;0.155424;2.563843
890;3.296757;0.155658;2.580304
891;3.295314;0.155315;2.561924
892;3.289090;0.155392;2.554858
893;3.294231;0.169910;2.578963
894;3.295284;0.155136;2.553987
895;3.308873;0.155453;2.625219
896;3.291074;0.155546;2.544457
897;3.324598;0.160746;2.688982
898;3.290684;0.175984;2.596919
899;3.413801;0.160963;2.724525
900;3.291105;0.160883;2.536377
901;3.312270;0.175155;2.570019
902;3.292067;0.160720;2.541789
903;3.442273;0.160826;2.641206
904;3.300966;0.160803;2.564864
905;3.291435;0.160781;2.560397
906;3.282115;0.160710;2.515603
907;3.296847;0.160803;2.626118
908;3.279229;0.160787;2.544637
909;3.289842;0.160755;2.601696
910;3.278928;0.160710;2.545283
911;3.349732;0.160669;2.626848
912;3.324837;0.174534;2.582963
913;3.303702;0.160627;2.679962
914;3.307941;0.160870;2.556118
915;3.586587;0.160912;2.597197
916;3.290623;0.160848;2.593107
917;3.292999;0.160736;2.559335
918;3.289300;0.175088;2.621274
919;3.280882;0.160781;2.612349
920;3.287888;0.160883;2.549408
921;3.338758;0.174822;2.610672
922;3.287016;0.160854;2.568755
923;3.300815;0.160634;2.563833
924;3.280702;0.160797;2.600896
925;3.306558;0.160864;2.577347
926;3.315187;0.182899;2.620019
927;3.289602;0.160800;2.532093
928;3.305747;0.190915;2.668656
929;3.293600;0.166086;2.590157
930;3.336082;0.165843;2.579834
931;3.281664;0.166016;2.516749
932;3.307219;0.165923;2.609018
933;3.279529;0.166099;2.556966
934;3.354663;0.166010;2.692144
935;3.279139;0.166077;2.546608
936;3.329438;0.189571;2.661341
937;3.304844;0.165965;2.591475
938;3.514520;0.187840;2.623280
939;3.282867;0.166070;2.551207
940;3.433945;0.165795;2.624838
941;3.279950;0.165824;2.530077
942;3.291075;0.166000;2.602240
943;3.281273;0.165907;2.547469
944;3.377272;0.165869;2.615354
945;3.279710;0.166125;2.600096
946;3.313984;0.165869;2.661629
947;3.288128;0.166080;2.562995
948;3.323605;0.165939;2.607782
949;3.310707;0.166166;2.587859
950;3.301687;0.165997;2.612480
951;3.292428;0.166067;2.536793
952;3.313232;0.165968;2.604586
953;3.279409;0.166054;2.509834
954;3.289691;0.166256;2.636675
955;3.282536;0.166054;2.547712
956;3.341164;0.165981;2.590557
957;3.292758;0.165917;2.636986
958;3.286475;0.196208;2.600935
959;3.286775;0.165866;2.554656
960;3.315277;0.112704;2.559578
961;3.297148;0.116288;2.529837
962;3.318735;0.123898;2.572109
963;3.312691;0.115952;2.519952
964;3.307009;0.116070;2.579850
965;3.329197;0.131594;2.536470
966;3.287437;0.116054;2.510669
967;3.326822;0.116035;2.553392
968;3.301627;0.115920;2.524010
969;3.334068;0.115997;2.684742
970;3.295223;0.116266;2.510093
971;3.331753;0.116166;2.579987
972;3.298290;0.116006;2.490877
973;3.423783;0.116275;2.560480
974;3.303702;0.116090;2.586144
975;3.334248;0.116048;2.559463
976;3.303131;0.116064;2.535075
977;3.374927;0.116733;2.630413
978;3.290143;0.116106;2.507456
979;3.318253;0.116067;2.565177
980;3.301807;0.116173;2.511945
981;3.322042;0.115920;2.557642
982;3.281905;0.116157;2.536643
983;3.313263;0.116176;2.661769
984;3.281754;0.115971;2.537709
985;3.333617;0.124118;2.696045
986;3.283468;0.116147;2.506275
987;3.422611;0.132029;2.562848
988;3.299914;0.123802;2.539664
989;3.327604;0.116074;2.615472
990;3.292608;0.116070;2.514570
991;3.310617;0.116189;2.536272
992;3.286324;0.116106;2.492272
993;3.308242;0.126618;2.584989
994;3.287286;0.119466;2.524634
995;3.293239;0.119594;2.532736
996;3.284761;0.119469;2.501990
997;3.333797;0.119690;2.592560
998;3.301808;0.119597;2.530416
999;3.301447;0.119712;2.585984
1000;3.292788;0.119514;2.505485
1001;3.309775;0.119491;2.541904
1002;3.307189;0.119459;2.538378
1003;3.284490;0.135184;2.561958
1004;3.286084;0.119603;2.593184
1005;3.314887;0.119482;2.522410
1006;3.294652;0.119536;2.529318
1007;3.292398;0.119530;2.524896
1008;3.282566;0.119584;2.508387
1009;3.316059;0.119459;2.531930
1010;3.304513;0.119466;2.515481
1011;3.285873;0.119475;2.543200
1012;3.320508;0.119616;2.589078
1013;3.291766;0.119517;2.601098
1014;3.311699;0.119478;2.575245
1015;3.298501;0.119472;2.544736
1016;3.294652;0.119523;2.554694
1017;3.284340;0.119466;2.465974
1018;3.330851;0.119488;2.591673
1019;3.287136;0.119616;2.544151
1020;3.299012;0.119536;2.604570
1021;3.305145;0.119456;2.530182
1022;3.296035;0.126710;2.556544
1023;3.299463;0.119462;2.486624
1024;3.335962;0.119622;2.670851
