BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
782;56.431053;1.975110;38.845074
783;57.436623;1.974925;39.161476
784;56.567131;1.973280;38.023876
785;56.893044;1.997433;38.136948
786;56.318428;1.975040;37.421772
787;56.245075;1.975463;37.672359
788;56.034554;1.974579;38.001240
789;57.575645;2.004928;38.745399
790;56.101898;2.036710;38.024773
791;56.410248;1.976384;37.986580
792;56.019157;2.035367;38.384048
793;56.214825;1.976442;38.093723
794;56.333820;1.977210;37.621479
795;56.212841;1.977248;38.767994
796;56.563526;2.082355;37.996010
797;56.239662;2.004115;38.739048
798;56.231060;1.975910;38.373177
799;56.116688;1.976685;39.069092
800;56.093903;1.973600;37.735378
801;56.181934;2.025133;37.942623
802;57.088585;2.024698;37.815258
803;56.272377;2.052019;38.583485
804;56.224091;2.097613;38.005600
805;57.027069;2.025523;38.293327
806;56.062572;2.024499;38.377190
807;56.515541;2.025792;38.146950
808;56.657570;2.406234;41.818295
809;58.111767;2.025094;40.387642
810;57.652550;2.025715;39.871452
811;58.015442;2.140992;41.886925
812;59.462364;2.331034;38.902267
813;56.635017;2.025562;39.101997
814;57.878944;2.282637;39.205902
