BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
378;289.400726;0.936960;22.402304
379;293.619507;0.937408;23.361536
380;290.421753;0.934848;23.448576
381;287.873108;0.910336;22.184032
382;299.084167;0.908224;24.031616
383;293.028717;0.908800;24.568960
384;288.806946;0.911872;22.531200
385;291.569031;1.072832;22.080511
386;297.408325;1.068832;22.647808
387;289.152679;1.065824;23.803904
388;289.183350;1.067840;22.524927
389;289.988800;1.069824;22.403456
390;288.912476;1.068640;22.612160
391;292.084351;1.069056;24.456512
392;288.198120;1.221664;23.505407
393;289.289490;1.066336;22.422527
394;289.457550;1.066208;22.712608
395;288.307556;1.067968;23.656448
396;288.377594;1.064256;23.152864
397;305.484802;1.063520;22.629633
398;297.982574;1.064960;22.476801
399;288.175262;1.065856;25.562113
400;288.041168;1.065984;22.191423
401;287.419128;1.036448;22.753664
402;293.921967;1.038048;23.061504
403;289.777435;1.040864;25.099585
404;287.785614;1.027968;22.455296
405;288.754028;1.031168;22.711489
406;297.741455;1.250720;24.345823
407;287.832214;1.025376;24.862207
408;288.861359;1.025856;24.433664
409;287.944977;1.026368;22.287647
410;296.759216;1.026208;22.123520
411;292.048279;1.023552;25.193665
412;290.684509;1.552704;23.961599
413;289.761505;1.027424;22.192385
414;304.823944;1.022752;22.722561
415;287.865906;1.023488;25.469952
416;290.186951;1.027392;22.195200
417;290.553131;1.042976;22.650881
418;289.577515;1.043968;22.813025
419;289.533905;1.041408;24.941824
420;297.057465;1.348608;23.881824
421;289.750702;1.039712;24.223776
422;290.576599;1.045344;22.332447
423;297.620300;1.184192;23.067648
424;297.721924;1.007616;23.652576
425;290.443695;1.001216;22.633472
426;301.271729;1.001920;22.901152
427;289.230865;1.001056;23.289152
428;288.857147;1.002624;22.087936
429;288.005402;1.003520;22.535521
430;288.589569;1.004288;22.654976
431;304.040161;1.002816;24.510592
432;291.475830;1.005216;22.335552
433;288.265747;1.007712;22.496256
434;288.475922;1.009056;22.876160
435;286.931763;1.384384;23.467520
436;286.997009;1.008640;22.287359
437;287.751648;1.291616;23.567520
438;288.259460;0.996704;22.807552
439;288.897430;0.996352;25.201952
440;289.988495;0.995232;22.589567
441;289.999939;0.995328;22.327553
442;290.217896;0.997376;22.632992
443;288.279877;0.997280;24.016256
444;287.611237;0.997728;22.660448
445;290.511047;0.996832;22.801920
446;287.558929;0.995456;23.243200
447;290.266602;0.997024;23.247871
448;288.860138;0.990208;22.382113
449;289.175842;0.984096;24.099840
450;295.104736;0.982592;23.367807
451;290.732635;0.981312;23.208416
452;288.047485;0.979968;22.580256
453;287.308472;0.983200;22.465536
454;291.944855;1.123392;26.651775
455;292.663422;0.981792;22.651968
456;290.910614;0.981632;22.251520
457;287.469635;0.976768;23.155712
458;291.365509;0.978432;24.953856
459;290.716980;0.979744;22.160383
460;287.627167;0.980608;22.468672
461;287.583588;0.979360;22.693279
462;305.925537;0.980256;23.780352
463;288.118134;0.979680;22.654049
464;288.913361;0.978592;22.924288
465;288.658112;0.978944;22.689793
466;302.444275;1.347168;23.324673
467;288.718842;0.982016;22.074368
468;288.320465;0.987264;23.408640
469;286.633514;0.986880;22.272224
470;288.754913;0.977920;24.111551
471;293.386780;0.978048;22.727968
472;287.685486;0.975488;22.669344
473;289.721832;0.977600;22.938145
474;288.687286;1.361920;22.321568
475;290.047424;0.979488;22.585728
476;287.731506;1.109664;23.365631
477;287.181000;0.937952;22.949312
478;289.013489;0.937888;22.716415
479;289.172241;0.941216;23.521280
480;287.952179;0.936992;22.610975
481;288.148193;0.957344;23.634945
482;294.859985;0.958272;22.293505
483;290.096436;0.955552;25.229568
484;287.046295;0.955904;22.638592
485;291.576874;0.956896;24.700289
486;295.410797;0.956256;22.522881
487;288.936829;0.955840;22.374529
488;289.171326;0.957344;23.567583
489;291.489380;0.957152;22.425600
490;289.198975;0.951200;22.281216
491;287.077576;0.952608;22.836512
492;288.303345;0.952800;23.742464
493;291.332428;0.954112;22.809025
494;291.209747;0.953472;22.502399
495;288.661713;0.953312;24.573952
496;288.443451;0.953344;24.068096
497;288.687592;0.953280;22.343679
498;288.119354;0.952832;22.629696
499;290.560059;0.954624;24.044544
500;287.222809;0.951680;23.600128
501;289.063080;0.953440;22.967297
502;286.856293;0.952992;23.808001
503;288.524933;1.184640;23.217152
504;288.626251;1.129376;23.221249
505;287.737518;1.111104;22.630655
506;286.790741;0.956416;22.613089
507;287.562225;0.956576;23.902208
508;288.169861;0.910656;22.819839
509;288.026154;0.910144;22.193249
510;291.145416;0.908960;23.959553
511;290.776825;0.910720;25.226656
512;287.376129;0.911136;22.715616
513;294.805267;1.128672;24.796160
514;291.459595;1.128608;22.838272
515;289.250397;1.113280;25.143295
516;290.023071;1.115360;22.744225
517;288.579956;1.114464;24.134144
518;287.708038;1.115168;24.424641
519;289.863434;1.112064;26.804417
520;288.077850;1.257600;22.718464
521;289.378479;1.114112;22.563135
522;288.093201;1.113152;22.516159
523;289.141266;1.113888;25.456768
524;291.523651;1.110528;23.202911
525;289.049866;1.854432;23.336960
526;287.794037;1.111936;22.462463
527;290.728424;1.111552;24.824833
528;288.849335;1.109600;23.233536
529;289.091949;1.109440;22.942047
530;288.299133;1.471904;23.138304
531;287.553802;1.109504;24.095743
532;289.902527;1.111776;22.640640
533;288.142181;1.112064;22.536192
534;287.261566;1.113088;22.608896
535;289.318939;1.114464;22.947840
536;287.423645;1.110752;23.486464
537;288.394745;1.112224;22.570208
538;288.668640;1.487072;23.617792
539;290.406403;1.112032;22.590784
540;292.999847;1.111552;23.644159
541;292.739777;1.110336;23.263231
542;289.758209;1.111488;23.924736
543;289.097961;1.112256;22.412416
544;290.833954;1.096736;22.312416
545;288.467194;1.091392;22.951937
546;288.080566;1.090560;23.609793
547;294.340179;1.090560;22.429695
548;288.550781;1.090624;22.218752
549;287.737518;1.088896;22.460800
550;288.792816;1.089216;23.718113
551;294.855774;1.089088;22.128639
552;290.371826;1.092512;24.279104
553;287.106140;1.327648;23.714815
554;288.087769;1.453120;23.593985
555;291.772888;1.087552;22.622528
556;286.730011;1.088640;22.511744
557;288.800323;1.087488;23.325697
558;291.625854;1.088160;22.243328
559;300.844818;1.085824;22.754528
560;287.471130;1.087232;22.788448
561;291.983032;1.086368;24.017920
562;287.346649;1.076512;22.526976
563;288.927490;1.076800;22.570240
