BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
815;67.895096;0.313920;6.025504
816;71.517372;0.312928;5.830752
817;67.752586;0.314496;5.654752
818;68.424850;0.312576;5.790720
819;67.736656;0.312448;5.858304
820;68.326233;0.312320;6.069408
821;67.949211;0.312224;6.100128
822;68.335251;0.311904;5.958656
823;68.322021;0.459936;6.163488
824;67.807610;0.312864;6.182112
825;68.489487;0.312416;6.041600
826;67.961540;0.311616;6.069632
827;67.802193;0.311232;5.980544
828;74.650780;0.310912;5.752160
829;68.118484;0.310208;5.629216
830;68.575775;0.310816;5.791840
831;68.174706;0.309888;5.932032
832;68.895073;0.309376;6.073664
833;68.171394;0.457088;6.318080
834;68.104050;0.317184;6.044672
835;68.921227;0.318880;5.689344
836;68.134720;0.318272;5.749248
837;69.346954;0.317440;5.760000
838;70.211937;0.317472;5.721088
839;67.852104;0.316448;5.765120
840;68.900185;0.316352;5.700608
841;67.838272;0.316384;5.789696
842;68.555931;0.315936;5.830144
843;68.274521;0.315680;5.781984
844;68.419434;0.316224;5.864448
845;75.900902;0.317344;6.589664
846;67.864128;0.315296;5.667840
847;72.793945;0.315360;6.195200
848;68.162979;0.466368;6.049792
849;72.048325;0.317888;6.080512
850;68.744141;0.315968;5.912960
851;67.966354;0.316128;5.566560
852;70.686668;0.314624;6.058144
853;67.846092;0.314304;5.873088
854;70.066719;0.314176;6.024192
855;67.826546;0.314432;6.203520
856;69.153336;0.314784;5.985280
857;68.047226;0.314368;6.299648
858;69.610924;0.314240;6.022144
859;68.852081;0.313440;5.823840
860;67.938690;0.314368;5.540864
861;75.614380;0.312448;5.564736
862;67.851204;0.468992;6.383616
863;69.032768;0.311904;5.884928
864;67.875854;0.312448;5.986432
865;67.810310;0.317344;5.687296
866;68.104050;0.318624;6.208512
867;67.946808;0.317280;5.735424
868;68.532181;0.317536;5.693440
869;67.757401;0.318400;5.918080
870;68.102547;0.317440;5.764128
871;68.990982;0.317568;5.625856
872;67.909828;0.318272;5.854304
873;70.989120;0.317440;5.794112
874;67.815125;0.315744;6.300000
875;68.733322;0.316288;5.874880
876;68.324730;0.316416;5.933600
877;67.831055;0.464896;6.021440
878;77.444458;0.316800;6.086912
879;67.857819;0.315872;5.785600
880;68.451607;0.315200;5.721568
881;67.839478;0.317024;5.901312
882;67.878563;0.315552;5.699776
883;68.187935;0.315936;6.395904
884;67.761307;0.315392;6.220800
885;69.755539;0.315840;5.894144
886;67.843987;0.316864;6.080512
887;68.538193;0.315584;5.855456
888;68.113670;0.315392;5.718016
889;67.822037;0.315872;5.801984
890;69.350563;0.315392;5.693440
891;68.276627;0.315136;5.718016
892;69.196327;0.314912;5.847040
893;68.167191;0.314880;5.548256
894;67.978378;0.313664;5.702656
895;72.771400;0.313696;5.852160
896;67.850899;0.445984;6.157312
897;69.800339;0.320512;6.681920
898;67.748978;0.319712;5.726624
899;68.530380;0.319552;5.714976
900;67.892990;0.319776;5.694464
901;68.638313;0.320096;6.162464
902;68.543610;0.320960;6.100992
903;67.904419;0.318560;5.718336
904;68.403503;0.317696;5.765120
905;67.757401;0.318304;5.777792
906;68.287750;0.318464;5.885952
907;67.858414;0.318144;6.160672
908;67.891792;0.319072;5.984256
909;71.848389;0.317856;6.144000
910;67.926964;0.318976;5.869792
911;69.334930;0.318464;5.638368
912;67.808807;0.317952;5.828032
913;67.911934;0.318976;6.007904
914;72.297264;0.318464;6.256640
915;67.884575;0.316896;5.825536
916;68.569466;0.317408;5.585920
917;68.110970;0.317760;5.840896
918;68.470551;0.317440;6.024192
919;68.101944;0.319488;6.060032
920;68.056549;0.456736;6.163968
921;68.747452;0.303456;6.069248
922;67.803696;0.303072;5.617728
923;72.053139;0.303520;5.794816
924;69.683983;0.303104;5.788672
925;68.175911;0.302240;5.720288
926;69.272995;0.301824;5.717376
927;68.638016;0.302400;6.001984
928;68.973244;0.303104;6.069248
929;68.194244;0.309184;5.887296
930;68.321724;0.309824;6.030720
931;68.638313;0.308704;6.016000
932;70.284691;0.308256;5.763072
933;68.339767;0.309632;5.642720
934;68.107658;0.310688;5.601280
935;68.819008;0.308544;5.748736
936;68.123894;0.307552;5.764096
937;69.680977;0.308384;5.833728
938;67.987396;0.308000;6.020608
939;67.758598;0.307008;6.139904
940;68.729408;0.308608;5.926400
941;67.818428;0.309248;6.018048
942;68.391174;0.308416;6.063584
943;67.919449;0.308032;6.176768
944;68.684616;0.305536;5.681152
945;73.301453;0.306944;5.549056
946;67.802193;0.306048;5.555360
947;68.485878;0.306656;5.809664
948;67.813919;0.306752;5.672960
949;68.487984;0.306592;5.847552
950;68.597725;0.306976;5.997728
951;68.110367;0.307040;5.964800
952;68.496704;0.306464;6.075392
953;68.123291;0.460000;6.285312
954;68.660263;0.306464;6.000640
955;68.170799;0.306624;6.196224
956;68.270615;0.306144;5.894144
957;69.458496;0.306176;6.317056
958;68.200859;0.307584;5.737824
959;68.179512;0.306144;5.738912
960;67.791969;0.290080;5.789056
961;68.232735;0.295936;5.812576
962;68.626587;0.294784;6.090784
963;67.856010;0.295648;5.484864
964;69.285622;0.294944;5.712896
965;67.822037;0.295744;5.945344
966;70.450653;0.294912;5.861376
967;68.747147;0.296096;6.687744
968;69.312080;0.294368;5.907744
969;68.346077;0.295904;6.489088
970;68.253479;0.295744;5.614592
971;68.944977;0.294336;5.778432
972;68.139229;0.293632;5.729280
973;68.390877;0.293888;5.848224
974;68.468742;0.293088;5.914784
975;68.111267;0.293888;5.836800
976;69.412193;0.293120;5.968896
977;68.112167;0.445440;6.525952
978;68.973244;0.293344;5.946496
979;68.942276;0.292352;7.146720
980;68.758270;0.293632;6.808096
981;68.560440;0.292928;5.633024
982;68.148849;0.292384;5.767168
983;68.844261;0.292288;5.798144
984;68.171700;0.292384;5.739968
985;68.114571;0.292416;5.724224
986;68.189735;0.292192;5.783552
987;67.771530;0.292416;5.923840
988;68.363815;0.291232;5.940224
989;67.876160;0.465376;6.003936
990;68.354492;0.292032;6.108352
991;68.004532;0.291904;6.145024
992;67.789268;0.291072;6.131712
993;68.963020;0.295936;5.729280
994;68.175003;0.296672;5.697824
995;70.522507;0.295840;5.683296
996;68.423645;0.295904;5.707296
997;68.088715;0.295584;5.728480
998;68.334351;0.296800;5.874688
999;68.023178;0.294720;5.736480
1000;69.664146;0.295008;5.714944
1001;68.410118;0.295616;5.969920
1002;68.795853;0.517920;6.213056
1003;68.625984;0.293888;6.199552
1004;67.850601;0.294912;5.915680
1005;68.435371;0.294080;5.810624
1006;68.888458;0.294880;5.677408
1007;69.427826;0.294336;5.770240
1008;67.897499;0.295552;5.601280
1009;68.313004;0.297280;5.730304
1010;67.960342;0.293696;5.966208
1011;67.841583;0.293984;5.739712
1012;69.442863;0.293248;5.761344
1013;67.833160;0.292864;5.821440
1014;68.720993;0.292864;5.950752
1015;68.950691;0.441856;7.113728
1016;67.822639;0.293472;5.779456
1017;68.951897;0.292640;6.111232
1018;67.896301;0.292960;5.608512
1019;68.423042;0.293216;5.728768
1020;67.958839;0.292864;5.801984
1021;68.340363;0.292288;5.710016
1022;68.072479;0.291456;6.108640
1023;67.914940;0.291936;5.492960
1024;70.013802;0.289376;6.038528
