BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
332;22.335495;0.090134;2.231360
333;22.257748;0.090266;2.082448
334;22.268719;0.084157;2.249050
335;22.311563;0.084269;2.020269
336;23.001143;0.084480;2.081894
337;22.239494;0.085258;2.389117
338;22.263821;0.084682;2.156262
339;22.389463;0.084966;2.307389
340;22.163162;0.084870;2.111702
341;22.232191;0.084342;2.316304
342;22.564926;0.084394;2.172483
343;22.096266;0.083056;2.038682
344;22.386185;0.082541;2.314912
345;22.264843;0.083232;2.145235
346;22.460627;0.083779;2.204032
347;22.228432;0.083059;2.093216
348;22.442436;0.083251;2.166605
349;22.435282;0.082141;2.151408
350;21.987400;0.081664;2.028896
351;22.667538;0.081616;2.349859
352;24.359316;0.082378;2.358083
353;22.161207;0.086659;2.322554
354;22.273922;0.085885;2.191401
355;22.117189;0.085766;2.374582
356;23.442953;0.085254;2.155062
357;22.125248;0.085286;2.161654
358;22.210484;0.085101;2.179367
359;22.361652;0.085379;2.145629
360;22.159945;0.084550;2.218064
361;23.778362;0.085382;2.201350
362;22.596554;0.085421;2.361370
363;22.207808;0.084381;2.072653
364;21.977779;0.084698;2.259590
365;22.181772;0.084240;2.239696
366;22.631487;0.084714;2.132899
367;22.662817;0.084422;2.170304
368;22.315773;0.084275;2.216019
369;22.188955;0.085405;2.116874
370;22.636059;0.084832;2.319232
371;22.312132;0.084733;2.203293
372;22.154833;0.084726;2.244967
373;22.152096;0.084944;2.558845
374;22.282911;0.084419;2.165962
375;24.248436;0.081411;2.346867
376;22.202637;0.081222;2.318547
377;22.317486;0.082685;2.339245
378;22.211325;0.081568;2.105478
379;22.220707;0.081574;2.300752
380;22.568861;0.081677;2.263446
381;22.343582;0.081277;2.082154
382;22.220917;0.081456;2.222115
383;22.170103;0.080877;2.126390
384;22.313066;0.081434;2.285344
385;22.782238;0.095619;2.140854
386;22.620785;0.095638;2.207827
387;22.303595;0.095114;2.317302
388;22.120499;0.095261;2.271808
389;22.263067;0.095334;2.261898
390;22.042959;0.094950;2.283117
391;22.224735;0.095050;2.172400
392;22.129217;0.094870;2.130688
393;22.240850;0.095219;2.173335
394;22.043110;0.094819;2.249280
395;22.502417;0.094400;2.373427
396;22.569614;0.094371;2.282509
397;22.696011;0.094595;2.051543
398;22.204021;0.094445;2.304851
399;22.099483;0.093734;2.140064
400;22.224886;0.087702;2.081302
401;22.228403;0.089296;2.199193
402;22.274973;0.088848;2.193040
403;22.097645;0.088310;2.305789
404;22.155704;0.086563;2.165341
405;22.067402;0.086774;2.391718
406;22.289526;0.086656;2.208861
407;22.169054;0.086493;2.248650
408;22.328310;0.086259;2.220134
409;22.468174;0.087728;2.300368
410;22.320223;0.086422;2.051882
411;22.375963;0.086326;2.052365
412;22.195509;0.083898;2.211926
413;22.266464;0.084173;2.052256
414;22.240606;0.084029;2.220979
415;22.292202;0.084413;2.407379
416;22.051348;0.083898;2.031062
417;22.265322;0.090512;2.111882
418;22.124287;0.089971;2.045197
419;22.509335;0.089050;2.137072
420;22.155405;0.088550;2.064006
421;22.139889;0.088304;2.064407
422;22.382036;0.088586;2.445693
423;22.161808;0.088038;2.144221
424;22.202215;0.088128;2.228176
425;22.352270;0.088726;2.265245
426;22.296589;0.088566;2.321287
427;22.190912;0.088074;2.287907
428;22.149961;0.087904;2.277613
429;22.431885;0.087674;2.166336
430;22.233154;0.087795;2.043238
431;22.605362;0.087366;2.109104
432;22.209970;0.087843;2.369962
433;22.518143;0.089322;2.223622
434;22.070591;0.088579;2.179721
435;22.478756;0.088659;2.247097
436;22.594931;0.087085;2.170883
437;22.085020;0.087267;2.189098
438;22.338142;0.087789;2.180819
439;22.313639;0.087533;2.136234
440;22.404764;0.087296;2.054173
441;22.320042;0.087789;2.066461
442;22.125547;0.087917;2.126851
443;22.540359;0.087696;2.141514
444;22.304529;0.087296;2.353610
445;22.936201;0.087104;2.187386
446;22.338802;0.086986;2.251136
447;22.249027;0.087267;2.272899
448;22.643122;0.087149;2.298537
449;22.136553;0.090442;2.123562
450;22.648867;0.089619;2.154224
451;22.833769;0.089987;2.299395
452;22.108862;0.088877;2.067351
453;22.090191;0.089053;2.190823
454;22.185860;0.089242;2.148215
455;24.017862;0.089200;2.347264
456;22.400166;0.088589;2.169037
457;22.200441;0.089581;2.198502
458;22.197044;0.089014;2.159034
459;22.126842;0.089069;2.140893
460;22.255581;0.088838;2.119587
